2733057793.345009,64
34158658064.516132,192
52360842891.43772,320
89338567639.2573,448
92657920414.10545,576
115267790842.47067,704
110561708797.5413,832
115392922856.08649,960
111474109887.57234,1088
123262178472.23016,1216
111753133243.79291,1344
123195496928.24852,1472
116175452533.62083,1600
123452242742.37941,1728
115827826552.33966,1856
122971189239.41975,1984
