9693018633.54037,64
12259547322.720695,192
12123320158.102768,320
11716278725.948473,448
11376476181.96443,576
11230379729.439554,704
11238880038.531382,832
10789479870.582806,960
9546039420.410221,1088
8555695531.993893,1216
6571120889.178114,1344
5621112912.742085,1472
4928221967.692564,1600
4514359826.711217,1728
4153985004.1561246,1856
4040392264.245102,1984
