1980426395.9390862,64,-O3
3349947484.97311,192,-O3
3022523327.071721,320,-O3
2919690742.3159647,448,-O3
2866994989.8646116,576,-O3
2860190938.697161,704,-O3
2833526995.793407,832,-O3
2800373055.747766,960,-O3
2811902128.604557,1088,-O3
2278620038.2114086,1216,-O3
2002792530.5827034,1344,-O3
1844018163.6002166,1472,-O3
1771884906.0061486,1600,-O3
1586216621.3100338,1728,-O3
1543896143.5976045,1856,-O3
1225572184.9056628,1984,-O3
