605578579.7438883,64,-O
743896731.5899471,192,-O
760204630.9169277,320,-O
761337967.2798169,448,-O
761560642.1287117,576,-O
760662714.750455,704,-O
762892056.7457354,832,-O
759752630.2758559,960,-O
757280592.762767,1088,-O
753704924.009133,1216,-O
747300845.5591286,1344,-O
705670809.3264124,1472,-O
672734598.2119755,1600,-O
662585549.1736735,1728,-O
662361635.3204952,1856,-O
657315145.79375,1984,-O
